Date,SalesRep,Product,Units,Price,Total Sales,City,State,Region,Day
12/24/2014,Kyle  Carr,Nestle Rolo Potz,1,371,371,Delhi, Delhi,North,Wednesday
12/24/2014,Elvira  Bowman,Nestle Toffee Crumble,3,198,594,Srinagar, Jammu and Kashmir,North,Wednesday
12/24/2014,Sandra  Floyd,Nestle Smarties Pop-Up,2,484,968,Nainital, Uttarakhand,North,Wednesday
12/24/2014,Ellen  Weaver,Nestle Aero Mint Potz,5,366,1830,Hyderabad, Telangana,South,Wednesday
12/24/2014,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,115,230,Ranchi, Jharkhand,East,Wednesday
12/24/2014,Della  Jensen,Nestle Milky Bar Stick,3,458,1374,Patna, Bihar,East,Wednesday
12/24/2014,Beth  Tucker,Nestle Toffee Crumble,2,365,730,Pune, Maharashtra,West,Wednesday
12/24/2014,Dan  Peterson,Nestle Maxibon Cookie,1,189,189,Shimla, Himachal Pradesh,North,Wednesday
12/24/2014,Lorraine  Gibson,Nestle Aero Mint Potz,2,228,456,Kolkata, West Bengal,East,Wednesday
12/24/2014,Jenny  Garcia,Nestle Kit Kat Cone,2,170,340,Shimla, Himachal Pradesh,North,Wednesday
12/24/2014,Jenny  Garcia,Nestle Kit Kat Cone,3,493,1479,Shimla, Himachal Pradesh,North,Wednesday
12/24/2014,Peter  Hodges,Nestle Rolo Potz,1,115,115,Shimla, Himachal Pradesh,North,Wednesday
12/24/2014,Shari  Silva,Nestle Fab,1,203,203,Mysore, Karnataka,South,Wednesday
12/24/2014,Iris  Underwood,Nestle Kit Kat Cone,3,344,1032,Pune, Maharashtra,West,Wednesday
12/24/2014,Marian  Hill,Nestle Aero Mint Potz,1,272,272,Trivandrum, Kerala,South,Wednesday
12/24/2014,Lynette  Brewer,Nestle Smarties Pop-Up,2,285,570,Varanasi, Uttar Pradesh,North,Wednesday
12/24/2014,Shari  Silva,Nestle Milky Bar Stick,3,460,1380,Mysore, Karnataka,South,Wednesday
12/24/2014,Lula  Daniels,Nestle Rowntree Screamers,1,131,131,Nainital, Uttarakhand,North,Wednesday
12/24/2014,Jaime  Pearson,Nestle Rowntree Screamers,1,190,190,Jodhpur, Rajasthan,North,Wednesday
12/24/2014,Sandra  Floyd,Nestle Maxibon Cookie,2,500,1000,Nainital, Uttarakhand,North,Wednesday
12/24/2014,Marian  Hill,Nestle Rowntree Fruit Pastil,2,431,862,Trivandrum, Kerala,South,Wednesday
12/24/2014,Mable  Lindsey,Nestle Smarties Pop-Up,2,233,466,Ahmedabad, Gujarat,West,Wednesday
12/24/2014,Christy  Olson,Nestle Fab,3,293,879,Surat, Gujarat,West,Wednesday
12/24/2014,Marian  Hill,Nestle Rowntree Fruit Pastil,3,240,720,Trivandrum, Kerala,South,Wednesday
12/24/2014,Blake  Bridges,Nestle Nobbly Bobbly,1,287,287,Cochin, Kerala,South,Wednesday
12/24/2014,Drew  Rogers,Nestle Toffee Crumble,2,314,628,Delhi, Delhi,North,Wednesday
12/24/2014,Max  Rodgers,Nestle Fab,3,170,510,Nagpur, Maharashtra,West,Wednesday
12/24/2014,Max  Rodgers,Nestle Maxibon Cookie,3,349,1047,Nagpur, Maharashtra,West,Wednesday
12/24/2014,Della  Jensen,Nestle Nobbly Bobbly,3,446,1338,Patna, Bihar,East,Wednesday
12/24/2014,Salvador  Bass,Nestle Fab,1,494,494,Goa, Goa,West,Wednesday
12/24/2014,Mable  Lindsey,Nestle Rowntree Fruit Pastil,2,428,856,Ahmedabad, Gujarat,West,Wednesday
12/25/2014,Johanna  Boone,Nestle Smarties Pop-Up,1,385,385,Mysore, Karnataka,South,Thursday
12/25/2014,Sonya  Mullins,Nestle Aero Mint Potz,3,489,1467,Kolkata, West Bengal,East,Thursday
12/25/2014,Della  Jensen,Nestle Fab,3,127,381,Patna, Bihar,East,Thursday
12/25/2014,Brooke  Horton,Nestle Smarties Pop-Up,3,296,888,Nainital, Uttarakhand,North,Thursday
12/25/2014,Salvador  Bass,Nestle Aero Mint Potz,2,277,554,Goa, Goa,West,Thursday
12/25/2014,Brooke  Horton,Nestle Toffee Crumble,1,418,418,Nainital, Uttarakhand,North,Thursday
12/25/2014,Billie  Chandler,Nestle Toffee Crumble,1,436,436,Surat, Gujarat,West,Thursday
12/25/2014,Edwin  Malone,Nestle Smarties Pop-Up,3,385,1155,Kolkata, West Bengal,East,Thursday
12/25/2014,Guillermo  Potter,Nestle Kit Kat Cone,1,436,436,Nainital, Uttarakhand,North,Thursday
12/25/2014,Trevor  Jones,Nestle Aero Mint Potz,3,230,690,Pune, Maharashtra,West,Thursday
12/25/2014,Elbert  Klein,Nestle Smarties Pop-Up,3,102,306,Cochin, Kerala,South,Thursday
12/25/2014,Della  Jensen,Nestle Smarties Pop-Up,3,316,948,Patna, Bihar,East,Thursday
12/25/2014,Ernest  Davis,Nestle Rolo Potz,21,155,3255,Mumbai, Maharashtra,West,Thursday
12/25/2014,Nellie  Joseph,Nestle Fab,2,187,374,Patna, Bihar,East,Thursday
12/25/2014,Drew  Rogers,Nestle Nobbly Bobbly,3,299,897,Delhi, Delhi,North,Thursday
12/25/2014,Billie  Chandler,Nestle Milky Bar Stick,2,224,448,Surat, Gujarat,West,Thursday
12/25/2014,Trevor  Jones,Nestle Aero Mint Potz,2,131,262,Pune, Maharashtra,West,Thursday
12/25/2014,Elvira  Bowman,Nestle Milky Bar Stick,2,278,556,Srinagar, Jammu and Kashmir,North,Thursday
12/25/2014,Max  Rodgers,Nestle Toffee Crumble,2,477,954,Nagpur, Maharashtra,West,Thursday
12/25/2014,Ruben  Nunez,Nestle Smarties Pop-Up,2,247,494,Ahmedabad, Gujarat,West,Thursday
12/25/2014,Herman  Williams,Nestle Nobbly Bobbly,2,388,776,Darjeeling, West Bengal,East,Thursday
12/25/2014,Brooke  Horton,Nestle Aero Mint Potz,3,374,1122,Nainital, Uttarakhand,North,Thursday
12/25/2014,Iris  Underwood,Nestle Rowntree Fruit Pastil,7,175,1225,Pune, Maharashtra,West,Thursday
12/25/2014,Della  Jensen,Nestle Milky Bar Stick,4,484,1936,Patna, Bihar,East,Thursday
12/25/2014,Fernando  Rowe,Nestle Rolo Potz,4,316,1264,Ahmedabad, Gujarat,West,Thursday
12/25/2014,Don  Gonzales,Nestle Aero Mint Potz,4,197,788,Mysore, Karnataka,South,Thursday
12/25/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,483,1449,Delhi, Delhi,North,Thursday
12/25/2014,Ellen  Weaver,Nestle Aero Mint Potz,1,342,342,Hyderabad, Telangana,South,Thursday
12/25/2014,Elbert  Klein,Nestle Aero Mint Potz,4,489,1956,Cochin, Kerala,South,Thursday
12/25/2014,Kyle  Carr,Nestle Rowntree Fruit Pastil,2,378,756,Delhi, Delhi,North,Thursday
12/25/2014,Della  Jensen,Nestle Fab,2,296,592,Patna, Bihar,East,Thursday
12/25/2014,Sylvester  Morales,Nestle Smarties Pop-Up,1,351,351,Mumbai, Maharashtra,West,Thursday
12/25/2014,Nellie  Joseph,Nestle Smarties Pop-Up,2,135,270,Patna, Bihar,East,Thursday
12/25/2014,Andrew  Meyer,Nestle Aero Mint Potz,3,448,1344,Mumbai, Maharashtra,West,Thursday
12/25/2014,Brooke  Horton,Nestle Milky Bar Stick,1,487,487,Nainital, Uttarakhand,North,Thursday
12/25/2014,Max  Rodgers,Nestle Smarties Pop-Up,1,390,390,Nagpur, Maharashtra,West,Thursday
12/25/2014,Lance  Yates,Nestle Aero Mint Potz,2,294,588,Srinagar, Jammu and Kashmir,North,Thursday
12/25/2014,Billie  Chandler,Nestle Rowntree Fruit Pastil,3,454,1362,Surat, Gujarat,West,Thursday
12/25/2014,Cindy  Becker,Nestle Aero Mint Potz,1,242,242,Bangalore, Karnataka,South,Thursday
12/25/2014,Lee  Mack,Nestle Toffee Crumble,24,118,2832,Delhi, Delhi,North,Thursday
12/25/2014,Pauline  Beck,Nestle Kit Kat Cone,3,198,594,Pune, Maharashtra,West,Thursday
12/25/2014,Salvador  Bass,Nestle Milky Bar Stick,2,248,496,Goa, Goa,West,Thursday
12/25/2014,Patty  Thompson,Nestle Aero Mint Potz,1,290,290,Mumbai, Maharashtra,West,Thursday
12/25/2014,Mable  Lindsey,Nestle Fab,1,227,227,Ahmedabad, Gujarat,West,Thursday
12/25/2014,Christy  Olson,Nestle Smarties Pop-Up,2,446,892,Surat, Gujarat,West,Thursday
12/25/2014,Andrew  Meyer,Nestle Kit Kat Cone,1,199,199,Mumbai, Maharashtra,West,Thursday
12/25/2014,Isabel  Cross,Nestle Fab,2,374,748,Ranchi, Jharkhand,East,Thursday
12/25/2014,Rachel  Gomez,Nestle Rolo Potz,2,433,866,Delhi, Delhi,North,Thursday
12/25/2014,Carla  Mccormick,Nestle Aero Mint Potz,3,359,1077,Varanasi, Uttar Pradesh,North,Thursday
12/25/2014,Robert  Munoz,Nestle Rowntree Fruit Pastil,17,207,3519,Delhi, Delhi,North,Thursday
12/25/2014,Brooke  Horton,Nestle Milky Bar Stick,2,252,504,Nainital, Uttarakhand,North,Thursday
12/25/2014,Herman  Williams,Nestle Kit Kat Cone,2,371,742,Darjeeling, West Bengal,East,Thursday
12/25/2014,Lula  Daniels,Nestle Aero Mint Potz,3,347,1041,Nainital, Uttarakhand,North,Thursday
12/25/2014,Cindy  Becker,Nestle Smarties Pop-Up,3,276,828,Bangalore, Karnataka,South,Thursday
12/25/2014,Max  Rodgers,Nestle Toffee Crumble,2,244,488,Nagpur, Maharashtra,West,Thursday
12/25/2014,Elaine  Ellis,Nestle Maxibon Cookie,1,143,143,Hyderabad, Telangana,South,Thursday
12/25/2014,Carla  Mccormick,Nestle Smarties Pop-Up,2,366,732,Varanasi, Uttar Pradesh,North,Thursday
12/25/2014,Donna  Reid,Nestle Milky Bar Stick,2,485,970,Goa, Goa,West,Thursday
12/25/2014,Arturo  Francis,Nestle Smarties Pop-Up,3,383,1149,Ranchi, Jharkhand,East,Thursday
12/25/2014,Shari  Silva,Nestle Rowntree Screamers,2,127,254,Mysore, Karnataka,South,Thursday
12/26/2014,Edwin  Malone,Nestle Milky Bar Stick,2,347,694,Kolkata, West Bengal,East,Friday
12/26/2014,Andrew  Meyer,Nestle Milky Bar Stick,2,301,602,Mumbai, Maharashtra,West,Friday
12/26/2014,Edwin  Malone,Nestle Milky Bar Stick,2,393,786,Kolkata, West Bengal,East,Friday
12/26/2014,Joey  Wong,Nestle Rolo Potz,3,328,984,Goa, Goa,West,Friday
12/26/2014,Rachel  Gomez,Nestle Smarties Pop-Up,3,269,807,Delhi, Delhi,North,Friday
12/26/2014,Nellie  Joseph,Nestle Toffee Crumble,3,323,969,Patna, Bihar,East,Friday
12/26/2014,Woodrow  Colon,Nestle Rowntree Screamers,2,101,202,Cochin, Kerala,South,Friday
12/26/2014,Guillermo  Potter,Nestle Milky Bar Stick,2,470,940,Nainital, Uttarakhand,North,Friday
12/26/2014,Cecilia  Manning,Nestle Milky Bar Stick,2,111,222,Trivandrum, Kerala,South,Friday
12/26/2014,Bernadette  Page,Nestle Kit Kat Cone,4,325,1300,Delhi, Delhi,North,Friday
12/26/2014,Isabel  Cross,Nestle Kit Kat Cone,2,256,512,Ranchi, Jharkhand,East,Friday
12/26/2014,Guillermo  Potter,Nestle Milky Bar Stick,4,339,1356,Nainital, Uttarakhand,North,Friday
12/26/2014,Max  Rodgers,Nestle Rolo Potz,2,233,466,Nagpur, Maharashtra,West,Friday
12/26/2014,Rachel  Gomez,Nestle Fab,2,318,636,Delhi, Delhi,North,Friday
12/26/2014,Cindy  Becker,Nestle Smarties Pop-Up,3,149,447,Bangalore, Karnataka,South,Friday
12/26/2014,Christy  Olson,Nestle Milky Bar Stick,1,269,269,Surat, Gujarat,West,Friday
12/26/2014,Salvador  Bass,Nestle Maxibon Cookie,2,347,694,Goa, Goa,West,Friday
12/26/2014,Della  Jensen,Nestle Rowntree Fruit Pastil,2,434,868,Patna, Bihar,East,Friday
12/26/2014,Guillermo  Potter,Nestle Fab,4,280,1120,Nainital, Uttarakhand,North,Friday
12/26/2014,Cecilia  Manning,Nestle Milky Bar Stick,3,360,1080,Trivandrum, Kerala,South,Friday
12/26/2014,Nellie  Joseph,Nestle Maxibon Cookie,3,426,1278,Patna, Bihar,East,Friday
12/26/2014,Joey  Wong,Nestle Aero Mint Potz,2,268,536,Goa, Goa,West,Friday
12/26/2014,Lynette  Brewer,Nestle Milky Bar Stick,2,205,410,Varanasi, Uttar Pradesh,North,Friday
12/26/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,2,378,756,Delhi, Delhi,North,Friday
12/26/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,2,439,878,Delhi, Delhi,North,Friday
12/26/2014,Isabel  Cross,Nestle Milky Bar Stick,23,426,9798,Ranchi, Jharkhand,East,Friday
12/26/2014,Cindy  Becker,Nestle Fab,3,249,747,Bangalore, Karnataka,South,Friday
12/26/2014,Rachel  Gomez,Nestle Rowntree Fruit Pastil,3,149,447,Delhi, Delhi,North,Friday
12/26/2014,Carla  Mccormick,Nestle Rowntree Fruit Pastil,1,287,287,Varanasi, Uttar Pradesh,North,Friday
12/26/2014,Lee  Mack,Nestle Maxibon Cookie,3,119,357,Delhi, Delhi,North,Friday
12/26/2014,Cassandra  Franklin,Nestle Fab,1,407,407,Delhi, Delhi,North,Friday
12/26/2014,Ernest  Davis,Nestle Milky Bar Stick,2,186,372,Mumbai, Maharashtra,West,Friday
12/26/2014,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,255,510,Ranchi, Jharkhand,East,Friday
12/26/2014,Johanna  Boone,Nestle Fab,2,241,482,Mysore, Karnataka,South,Friday
12/26/2014,Mable  Lindsey,Nestle Milky Bar Stick,3,373,1119,Ahmedabad, Gujarat,West,Friday
12/26/2014,Billie  Chandler,Nestle Rolo Potz,18,395,7110,Surat, Gujarat,West,Friday
12/26/2014,Drew  Rogers,Nestle Fab,2,439,878,Delhi, Delhi,North,Friday
12/26/2014,Isabel  Cross,Nestle Smarties Pop-Up,2,277,554,Ranchi, Jharkhand,East,Friday
12/26/2014,Robert  Munoz,Nestle Kit Kat Cone,1,309,309,Delhi, Delhi,North,Friday
12/26/2014,Salvador  Bass,Nestle Fab,2,490,980,Goa, Goa,West,Friday
12/26/2014,Trevor  Jones,Nestle Rowntree Fruit Pastil,1,252,252,Pune, Maharashtra,West,Friday
12/26/2014,Salvador  Bass,Nestle Smarties Pop-Up,1,170,170,Goa, Goa,West,Friday
12/26/2014,Johanna  Boone,Nestle Rowntree Fruit Pastil,3,144,432,Mysore, Karnataka,South,Friday
12/26/2014,Andrew  Meyer,Nestle Rolo Potz,4,248,992,Mumbai, Maharashtra,West,Friday
12/26/2014,Ben  Perez,Nestle Smarties Pop-Up,1,365,365,Goa, Goa,West,Friday
12/26/2014,Nellie  Joseph,Nestle Toffee Crumble,3,448,1344,Patna, Bihar,East,Friday
12/26/2014,Brooke  Horton,Nestle Toffee Crumble,23,366,8418,Nainital, Uttarakhand,North,Friday
12/26/2014,Ruben  Nunez,Nestle Kit Kat Cone,19,490,9310,Ahmedabad, Gujarat,West,Friday
12/26/2014,Andrew  Meyer,Nestle Milky Bar Stick,4,432,1728,Mumbai, Maharashtra,West,Friday
12/26/2014,Isabel  Cross,Nestle Rolo Potz,3,196,588,Ranchi, Jharkhand,East,Friday
12/26/2014,Fernando  Rowe,Nestle Milky Bar Stick,1,253,253,Ahmedabad, Gujarat,West,Friday
12/26/2014,Eric  Rose,Nestle Aero Mint Potz,2,345,690,Mumbai, Maharashtra,West,Friday
12/26/2014,Rachel  Gomez,Nestle Fab,2,253,506,Delhi, Delhi,North,Friday
12/26/2014,Elbert  Klein,Nestle Smarties Pop-Up,3,143,429,Cochin, Kerala,South,Friday
12/26/2014,Rachel  Gomez,Nestle Aero Mint Potz,2,133,266,Delhi, Delhi,North,Friday
12/26/2014,Beth  Tucker,Nestle Kit Kat Cone,3,110,330,Pune, Maharashtra,West,Friday
12/26/2014,Peter  Hodges,Nestle Rowntree Fruit Pastil,2,318,636,Shimla, Himachal Pradesh,North,Friday
12/26/2014,Isabel  Cross,Nestle Smarties Pop-Up,1,146,146,Ranchi, Jharkhand,East,Friday
12/26/2014,Ben  Perez,Nestle Maxibon Cookie,2,444,888,Goa, Goa,West,Friday
12/26/2014,Drew  Rogers,Nestle Maxibon Cookie,3,233,699,Delhi, Delhi,North,Friday
12/26/2014,Salvador  Bass,Nestle Toffee Crumble,1,367,367,Goa, Goa,West,Friday
12/26/2014,Max  Rodgers,Nestle Milky Bar Stick,1,296,296,Nagpur, Maharashtra,West,Friday
12/26/2014,Isabel  Cross,Nestle Rowntree Fruit Pastil,2,189,378,Ranchi, Jharkhand,East,Friday
12/27/2014,Della  Jensen,Nestle Milky Bar Stick,2,153,306,Patna, Bihar,East,Saturday
12/27/2014,Max  Rodgers,Nestle Milky Bar Stick,2,341,682,Nagpur, Maharashtra,West,Saturday
12/27/2014,Cecilia  Manning,Nestle Smarties Pop-Up,1,341,341,Trivandrum, Kerala,South,Saturday
12/27/2014,Trevor  Jones,Nestle Toffee Crumble,4,214,856,Pune, Maharashtra,West,Saturday
12/27/2014,Ernest  Davis,Nestle Rowntree Fruit Pastil,2,320,640,Mumbai, Maharashtra,West,Saturday
12/27/2014,Trevor  Jones,Nestle Rowntree Screamers,4,134,536,Pune, Maharashtra,West,Saturday
12/27/2014,Jaime  Pearson,Nestle Fab,2,402,804,Jodhpur, Rajasthan,North,Saturday
12/27/2014,Della  Jensen,Nestle Smarties Pop-Up,16,461,7376,Patna, Bihar,East,Saturday
12/27/2014,Lee  Mack,Nestle Rowntree Fruit Pastil,3,121,363,Delhi, Delhi,North,Saturday
12/27/2014,Jenny  Garcia,Nestle Fab,2,441,882,Shimla, Himachal Pradesh,North,Saturday
12/27/2014,Jaime  Pearson,Nestle Milky Bar Stick,4,335,1340,Jodhpur, Rajasthan,North,Saturday
12/27/2014,Bobbie  Ryan,Nestle Milky Bar Stick,3,302,906,Darjeeling, West Bengal,East,Saturday
12/27/2014,Della  Jensen,Nestle Milky Bar Stick,1,332,332,Patna, Bihar,East,Saturday
12/27/2014,Sonya  Mullins,Nestle Fab,2,158,316,Kolkata, West Bengal,East,Saturday
12/27/2014,Brooke  Horton,Nestle Aero Mint Potz,4,468,1872,Nainital, Uttarakhand,North,Saturday
12/27/2014,Robert  Munoz,Nestle Milky Bar Stick,14,427,5978,Delhi, Delhi,North,Saturday
12/27/2014,Jenny  Garcia,Nestle Fab,24,376,9024,Shimla, Himachal Pradesh,North,Saturday
12/27/2014,Colleen  Warren,Nestle Rowntree Fruit Pastil,1,419,419,Ahmedabad, Gujarat,West,Saturday
12/27/2014,Austin  Reynolds,Nestle Maxibon Cookie,2,450,900,Kolkata, West Bengal,East,Saturday
12/27/2014,Ernest  Davis,Nestle Rowntree Fruit Pastil,3,496,1488,Mumbai, Maharashtra,West,Saturday
12/27/2014,Elbert  Klein,Nestle Fab,24,488,11712,Cochin, Kerala,South,Saturday
12/27/2014,Elbert  Klein,Nestle Fab,2,297,594,Cochin, Kerala,South,Saturday
12/27/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,141,423,Delhi, Delhi,North,Saturday
12/27/2014,Robert  Munoz,Nestle Rolo Potz,3,187,561,Delhi, Delhi,North,Saturday
12/27/2014,Mable  Lindsey,Nestle Fab,2,197,394,Ahmedabad, Gujarat,West,Saturday
12/27/2014,Don  Gonzales,Nestle Maxibon Cookie,2,481,962,Mysore, Karnataka,South,Saturday
12/27/2014,Salvador  Bass,Nestle Nobbly Bobbly,1,165,165,Goa, Goa,West,Saturday
12/27/2014,Carla  Mccormick,Nestle Rowntree Fruit Pastil,3,176,528,Varanasi, Uttar Pradesh,North,Saturday
12/27/2014,Willie  Vega,Nestle Rowntree Screamers,2,251,502,Delhi, Delhi,North,Saturday
12/27/2014,Arturo  Francis,Nestle Smarties Pop-Up,1,476,476,Ranchi, Jharkhand,East,Saturday
12/27/2014,Edwin  Malone,Nestle Milky Bar Stick,2,148,296,Kolkata, West Bengal,East,Saturday
12/27/2014,Lynette  Brewer,Nestle Maxibon Cookie,3,405,1215,Varanasi, Uttar Pradesh,North,Saturday
12/27/2014,Tracy  Reed,Nestle Fab,3,352,1056,Agra, Uttar Pradesh,North,Saturday
12/27/2014,Jaime  Pearson,Nestle Milky Bar Stick,2,147,294,Jodhpur, Rajasthan,North,Saturday
12/27/2014,Johanna  Boone,Nestle Smarties Pop-Up,3,373,1119,Mysore, Karnataka,South,Saturday
12/27/2014,Iris  Underwood,Nestle Fab,25,301,7525,Pune, Maharashtra,West,Saturday
12/27/2014,Willie  Vega,Nestle Aero Mint Potz,1,185,185,Delhi, Delhi,North,Saturday
12/27/2014,Christina  Fuller,Nestle Nobbly Bobbly,2,196,392,Nagpur, Maharashtra,West,Saturday
12/27/2014,Isabel  Cross,Nestle Nobbly Bobbly,3,461,1383,Ranchi, Jharkhand,East,Saturday
12/27/2014,Andrew  Meyer,Nestle Toffee Crumble,2,383,766,Mumbai, Maharashtra,West,Saturday
12/27/2014,Salvador  Bass,Nestle Rolo Potz,2,226,452,Goa, Goa,West,Saturday
12/27/2014,Mable  Lindsey,Nestle Smarties Pop-Up,2,438,876,Ahmedabad, Gujarat,West,Saturday
12/27/2014,Shari  Silva,Nestle Rowntree Fruit Pastil,17,295,5015,Mysore, Karnataka,South,Saturday
12/27/2014,Ben  Perez,Nestle Toffee Crumble,2,111,222,Goa, Goa,West,Saturday
12/27/2014,Sylvester  Morales,Nestle Milky Bar Stick,1,126,126,Mumbai, Maharashtra,West,Saturday
12/27/2014,Christina  Fuller,Nestle Maxibon Cookie,2,102,204,Nagpur, Maharashtra,West,Saturday
12/27/2014,Max  Rodgers,Nestle Nobbly Bobbly,24,394,9456,Nagpur, Maharashtra,West,Saturday
12/27/2014,Rachel  Gomez,Nestle Smarties Pop-Up,1,161,161,Delhi, Delhi,North,Saturday
12/27/2014,Rachel  Gomez,Nestle Smarties Pop-Up,3,244,732,Delhi, Delhi,North,Saturday
12/27/2014,Mable  Lindsey,Nestle Aero Mint Potz,1,369,369,Ahmedabad, Gujarat,West,Saturday
12/27/2014,Cecilia  Manning,Nestle Rowntree Fruit Pastil,2,126,252,Trivandrum, Kerala,South,Saturday
12/27/2014,Drew  Rogers,Nestle Smarties Pop-Up,3,274,822,Delhi, Delhi,North,Saturday
12/27/2014,Brooke  Horton,Nestle Aero Mint Potz,3,287,861,Nainital, Uttarakhand,North,Saturday
12/27/2014,Edwin  Malone,Nestle Milky Bar Stick,15,159,2385,Kolkata, West Bengal,East,Saturday
12/27/2014,Peter  Hodges,Nestle Aero Mint Potz,4,295,1180,Shimla, Himachal Pradesh,North,Saturday
12/27/2014,Don  Gonzales,Nestle Maxibon Cookie,2,309,618,Mysore, Karnataka,South,Saturday
12/27/2014,Isabel  Cross,Nestle Maxibon Cookie,2,301,602,Ranchi, Jharkhand,East,Saturday
12/27/2014,Isabel  Cross,Nestle Nobbly Bobbly,2,351,702,Ranchi, Jharkhand,East,Saturday
12/27/2014,Edwin  Malone,Nestle Rolo Potz,1,127,127,Kolkata, West Bengal,East,Saturday
12/27/2014,Lynette  Brewer,Nestle Milky Bar Stick,2,335,670,Varanasi, Uttar Pradesh,North,Saturday
12/27/2014,Max  Rodgers,Nestle Rowntree Fruit Pastil,2,358,716,Nagpur, Maharashtra,West,Saturday
12/27/2014,Elaine  Ellis,Nestle Smarties Pop-Up,2,269,538,Hyderabad, Telangana,South,Saturday
12/27/2014,Dan  Peterson,Nestle Rowntree Fruit Pastil,1,300,300,Shimla, Himachal Pradesh,North,Saturday
12/27/2014,Donna  Reid,Nestle Fab,14,172,2408,Goa, Goa,West,Saturday
12/27/2014,Jaime  Pearson,Nestle Smarties Pop-Up,2,232,464,Jodhpur, Rajasthan,North,Saturday
12/27/2014,Donna  Reid,Nestle Rowntree Fruit Pastil,1,212,212,Goa, Goa,West,Saturday
12/27/2014,Lula  Daniels,Nestle Rolo Potz,1,233,233,Nainital, Uttarakhand,North,Saturday
12/27/2014,Paulette  Spencer,Nestle Fab,1,476,476,Hyderabad, Telangana,South,Saturday
12/27/2014,Cassandra  Franklin,Nestle Toffee Crumble,1,129,129,Delhi, Delhi,North,Saturday
12/27/2014,Ivan  Adkins,Nestle Milky Bar Stick,2,370,740,Mumbai, Maharashtra,West,Saturday
12/27/2014,Jaime  Pearson,Nestle Kit Kat Cone,2,225,450,Jodhpur, Rajasthan,North,Saturday
12/27/2014,Carla  Mccormick,Nestle Kit Kat Cone,1,339,339,Varanasi, Uttar Pradesh,North,Saturday
12/28/2014,Donna  Reid,Nestle Smarties Pop-Up,3,337,1011,Goa, Goa,West,Sunday
12/28/2014,Drew  Rogers,Nestle Smarties Pop-Up,2,403,806,Delhi, Delhi,North,Sunday
12/28/2014,Sylvester  Morales,Nestle Nobbly Bobbly,3,236,708,Mumbai, Maharashtra,West,Sunday
12/28/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,498,1494,Delhi, Delhi,North,Sunday
12/28/2014,Rachel  Gomez,Nestle Kit Kat Cone,3,169,507,Delhi, Delhi,North,Sunday
12/28/2014,Mable  Lindsey,Nestle Smarties Pop-Up,8,128,1024,Ahmedabad, Gujarat,West,Sunday
12/28/2014,Cassandra  Franklin,Nestle Fab,24,334,8016,Delhi, Delhi,North,Sunday
12/28/2014,Shari  Silva,Nestle Toffee Crumble,2,191,382,Mysore, Karnataka,South,Sunday
12/28/2014,Cecilia  Manning,Nestle Rowntree Fruit Pastil,3,310,930,Trivandrum, Kerala,South,Sunday
12/28/2014,Max  Rodgers,Nestle Rowntree Fruit Pastil,1,215,215,Nagpur, Maharashtra,West,Sunday
12/28/2014,Shari  Silva,Nestle Milky Bar Stick,2,361,722,Mysore, Karnataka,South,Sunday
12/28/2014,Rachel  Gomez,Nestle Maxibon Cookie,2,277,554,Delhi, Delhi,North,Sunday
12/28/2014,Elbert  Klein,Nestle Aero Mint Potz,13,351,4563,Cochin, Kerala,South,Sunday
12/28/2014,Donna  Reid,Nestle Milky Bar Stick,2,131,262,Goa, Goa,West,Sunday
12/28/2014,Marion  Glover,Nestle Kit Kat Cone,1,314,314,Durgapur, West Bengal,East,Sunday
12/28/2014,Drew  Rogers,Nestle Maxibon Cookie,2,389,778,Delhi, Delhi,North,Sunday
12/28/2014,Nellie  Joseph,Nestle Rolo Potz,2,224,448,Patna, Bihar,East,Sunday
12/28/2014,Carla  Mccormick,Nestle Maxibon Cookie,3,133,399,Varanasi, Uttar Pradesh,North,Sunday
12/28/2014,Robert  Munoz,Nestle Smarties Pop-Up,2,362,724,Delhi, Delhi,North,Sunday
12/28/2014,Andrew  Meyer,Nestle Toffee Crumble,2,248,496,Mumbai, Maharashtra,West,Sunday
12/28/2014,Eric  Rose,Nestle Milky Bar Stick,3,381,1143,Mumbai, Maharashtra,West,Sunday
12/28/2014,Edwin  Malone,Nestle Smarties Pop-Up,3,426,1278,Kolkata, West Bengal,East,Sunday
12/28/2014,Jenny  Garcia,Nestle Rolo Potz,3,308,924,Shimla, Himachal Pradesh,North,Sunday
